"","Correlation","Abundance"
"seq.10485.56",-0.117468534894324,16.7639792886594
"seq.10489.19",-0.570953866131233,3.27726757799514
"seq.10490.3",-0.0711507725585109,309.904319928521
"seq.10491.21",-0.24309998464355,463.923017053248
"seq.10494.48",-0.646404995475005,26.5276718134971
"seq.10495.10",-0.591420721352502,11.8115866602128
"seq.10496.11",-0.49701390676486,77.0336410843655
"seq.10497.242",-0.379817971323722,356.73099098096
"seq.10499.1",0.19578017112676,0.650396483991316
"seq.10501.3",-0.120259265813786,0.418712195323534
"seq.10502.15",-0.545209539626845,5.77558990429117
"seq.10503.55",-0.68129627864742,6.25030629833334
"seq.10504.6",-0.56157153450756,16.6663711628062
"seq.10505.12",-0.479212695930149,31.1813104164105
"seq.10506.53",-0.0244293716436006,20095.2772670198
"seq.10507.166",0.0854333464797655,525338.546759151
"seq.10510.62",-0.581393566287199,21.001876567842
"seq.10511.10",-0.149461531902286,3.34068781490445
"seq.10512.13",-0.556704082312029,13.7302207859667
"seq.10513.13",-0.287728311680569,46.3928228002906
"seq.10514.5",0.13036642109257,3125063.16209613
"seq.10516.53",-0.507586281791277,15.7944972563374
"seq.10518.14",-0.551449800272338,11.757549249922
"seq.10521.10",0.0212977451353996,5861.81258419974
"seq.10522.167",-0.471145203275149,64.8930286673651
"seq.10527.22",-0.558846234346063,4.47619703856121
"seq.10528.2",-0.567655984129921,15.4261217571794
"seq.10529.19",-0.715079205860128,14.177216406393
"seq.10530.8",-0.411038480361275,5.20291488429282
"seq.10531.18",0.485321836305868,0.265746811835596
"seq.10533.1",-0.423171590810626,0.783939506012509
"seq.10534.40",-0.269773531738568,0.824359973986273
"seq.10535.25",-0.158426856648938,52.0836668750197
"seq.10539.30",-0.673258251539778,5.90208129641051
"seq.10546.2",-0.343215797485895,79.7989878812873
"seq.10547.42",0.0739616385382845,462342.906723244
"seq.10548.35",-0.219765775573671,7.34554077429304
"seq.10550.37",-0.671778113179605,9.50501821541398
"seq.10551.7",-0.132247855977188,65.7726108440057
"seq.10552.88",-0.539110148870873,12.4246331043744
"seq.10553.8",-0.170349948880482,111.946962026181
"seq.10554.23",-0.165931309800251,0.0187129674052346
"seq.10557.6",-0.175262537866765,63569.3636102077
"seq.10558.26",-0.0749303861267967,372.940896627815
"seq.10560.1",-0.391812786906998,10.0179644229132
"seq.10561.5",-0.507862308902946,2.27326258280939
"seq.10562.42",-0.376239175908016,456.486319805983
"seq.10563.13",-0.62481414701338,6.60446909144667
"seq.10565.19",-0.278011078405962,275.318759838325
"seq.10569.28",-0.197333778043164,1568.44715150909
"seq.10571.14",-0.316394613544473,30.4092404872757
"seq.10572.65",-0.16053057217435,4270.23273484992
"seq.10574.10",0.0232089940227143,17.9336904662342
"seq.10575.31",-0.00345557334743032,0.0174099088033591
"seq.10576.7",-0.0283375827950821,9973.4342701861
"seq.10580.14",-0.504884368645166,46.5388206309673
"seq.10582.36",-0.35647368209426,7.32211421280771
"seq.10583.1",-0.271142855989895,30.2007427535646
"seq.10584.7",-0.131988296671113,34.3971333723367
"seq.10588.39",-0.441895706037321,9.26075992764114
"seq.10589.7",-0.168812031803176,59.516717012102
"seq.10593.14",-0.0469129810057627,0.0203157716124816
"seq.10600.24",-0.100731990683901,19860.9098258629
"seq.10603.1",-0.40854575910607,1773.87206313286
"seq.10605.22",-0.43465477780299,11.6844821953697
"seq.10606.34",0.147065982599422,18.244651024035
"seq.10607.4",-0.176783096755606,0.193794967984266
"seq.10608.9",-0.363480294629106,17.0714660846931
"seq.10610.8",-0.396464881358481,6.29515915181316
"seq.10612.18",0.058236217437912,76.217830368152
"seq.10613.33",-0.144245106106127,72.6673351905964
"seq.10615.18",0.0252500023303486,9040.62562919668
"seq.10616.67",-0.325032484491909,113.179485212113
"seq.10618.190",0.0595394381425446,2.33267350426768
"seq.10620.21",-0.125664840797907,1301.21039611508
"seq.10621.26",-0.228239407819367,1.50004708226524
"seq.10622.9",-0.595358157323525,1.99505887859395
"seq.10623.19",-0.547817680725786,6.40949829134234
"seq.10624.45",-0.657298782906974,7.06026377961629
"seq.10626.116",-0.225645078647193,37.5821914152016
"seq.10627.87",-0.0970522983907041,2212.53891636039
"seq.10630.5",-0.224571238854164,5.2646801188843
"seq.10631.9",-0.187621297382203,4741.21473742914
"seq.10636.1",-0.40557825319568,44.1468979861283
"seq.10637.50",-0.349057388291793,19.6035735770806
"seq.10638.1",-0.497481593868983,7.65871602843752
"seq.10639.1",-0.0201661154188935,45721.0875232302
"seq.10640.9",-0.461452376573998,10.3812838044058
"seq.10643.16",-0.48162316792985,11.2123255556494
"seq.10645.72",-0.462050213531729,286.547270004132
"seq.10647.18",-0.403439388784514,3795.49173755801
"seq.10655.43",-0.116544038975888,0.116397705877321
"seq.10658.28",-0.39982220131591,29.2013429149895
"seq.10659.49",-0.564912895333353,16.0852106560764
"seq.10660.33",-0.580715749801399,9.41381626311737
"seq.10661.4",-0.601932078645302,5.32887736626786
"seq.10663.42",-0.521358573033289,17.304730372827
"seq.10665.30",-0.295059384497885,402.457371648395
"seq.10666.7",-0.218666063983201,68925.8123225757
"seq.10667.78",-0.739176047983817,10.0594021957919
"seq.10668.5",0.47551982804156,16.0166883039782
"seq.10670.26",0.0702177185063571,61.7090861491553
"seq.10671.67",-0.39007164689173,28.8068986584555
"seq.10672.75",-0.363487179311267,18.3704030220774
"seq.10675.223",-0.209506979199392,443.573219405561
"seq.10677.9",-0.263376499521524,528.508575636001
"seq.10692.48",0.174988299460752,0.581603573733424
"seq.10693.43",-0.145606967302414,16.2596604375651
"seq.10695.12",-0.448876327083861,26.5790397102311
"seq.10699.52",-0.196485281203566,521.02798340739
"seq.10700.10",0.0020527296433656,10.2550570788444
"seq.10701.30",-0.364401684200053,34.5752622259877
"seq.10702.1",0.0528244655503222,887568.449894648
"seq.10703.203",-0.0520938853699396,11393.9153412432
"seq.10704.91",-0.331155083338623,17.7093722764293
"seq.10705.14",-0.601762830809291,11.8260130929902
"seq.10708.3",-0.36412223649087,18.0504012652121
"seq.10710.23",-0.645812298547957,6.99585450031159
"seq.10713.151",-0.440562185449466,21.6918199838773
"seq.10714.7",-0.22787762959323,16699.9650179015
"seq.10715.5",-0.276607568749814,829.38788947283
"seq.10716.35",-0.482304814281853,52.0696494118958
"seq.10721.76",-0.0420131634268278,2.4278428574712
"seq.10722.13",-0.338265319138076,18.2662209676583
"seq.10723.41",0.0891489487057244,16512.5164187213
"seq.10724.45",-0.651897865196329,4.41709235828543
"seq.10731.10",-0.269320575423816,5820.35342738859
"seq.10734.339",-0.12357701563608,3.68124753016083
"seq.10737.96",0.0519961087852817,0.00773465084968339
"seq.10738.11",-0.325149947626645,448.589037080906
"seq.10741.22",0.0147135789542512,27.9509640789797
"seq.10743.13",-0.242609468619493,2879.93091942739
"seq.10746.24",0.265560044122337,16886.7300536206
"seq.10748.216",-0.243920940908144,5.39888933573583
"seq.10749.18",0.374436555720843,0.450537327531577
"seq.10752.8",-0.403516130765956,64.8575131214659
"seq.10753.31",-0.206400065865085,36.1634563525973
"seq.10754.113",-0.56240336717726,1.41401806887946
"seq.10756.34",-0.0685233358263812,37206.1274940379
"seq.10758.2",0.342437762962975,52.4074353073018
"seq.10760.107",-0.39405973350035,208.297004824646
"seq.10761.5",-0.468280173483538,12.3256879310148
"seq.10762.2",-0.379792921564798,43.5015587670075
"seq.10767.52",-0.473956482936378,34.1226927837406
"seq.10772.21",-0.285954412933685,5.35584130196372
"seq.10780.10",-0.547732685317789,17.77342245671
"seq.10781.19",-0.0215629513035349,3207.86892939606
"seq.10785.8",-0.242706787147991,50.0647228773079
"seq.10791.21",-0.458116930599039,13.7346563319465
"seq.10798.4",-0.336631993768855,34.0801010616778
"seq.10800.15",0.40480107912809,0.280167324171509
"seq.10801.11",0.203457350311426,36672.648314359
"seq.10803.22",0.259534620875476,0.40589606101263
"seq.10809.14",-0.433109842605419,12.5735992313031
"seq.10814.7",-0.566130366657563,19.6015067574016
"seq.10815.2",-0.673739678940034,38.1712303949786
"seq.10816.150",-0.00940421884177215,457.094596737346
"seq.10817.26",-0.405767683162502,71.2150914530493
"seq.10818.36",-0.105283726820312,1390.24138120247
"seq.10819.108",-0.240047435921613,409517.124333609
"seq.10823.19",0.145701888869053,398542.019382265
"seq.10825.12",-0.342790105029045,206.955336621998
"seq.10827.67",-0.487918158578857,17.0661448348524
"seq.10830.5",-0.672333536386114,15.9547456316114
"seq.10832.24",-0.377787625350431,50.2648816506781
"seq.10833.64",-0.217775521035102,1711.73671721879
"seq.10835.25",-0.219938786081725,98.5491256724911
"seq.10837.131",-0.331041476175152,230.927303217273
"seq.10842.7",-0.71966993129802,24.4649853161323
"seq.10847.1",-0.620798720630152,37.8699641995214
"seq.10848.137",-0.762326166793944,19.2556257588619
"seq.10851.77",-0.285458409451808,20.0201818963676
"seq.10852.114",0.615323915786998,0.944761212181492
"seq.10854.15",-0.573133476874812,31.374431790226
"seq.10855.55",-0.017022523128514,135.649352606285
"seq.10866.60",0.196120557369168,1.45658583458053
"seq.10870.32",0.542820965649039,1.99724813641848
"seq.10876.300",-0.455269846191439,42.3923678701271
"seq.10880.38",0.164490568772557,17.4481050979023
"seq.10882.12",-0.605154301538305,56.8554690680885
"seq.10885.36",-0.105793867944038,32573.4607783914
"seq.10888.4",-0.555124279677065,13.935019146381
"seq.10889.2",-0.203848914592196,181.543225007077
"seq.10890.135",-0.600610555010557,8.61256426554653
"seq.10892.8",-0.355435296402342,53.2511343380057
"seq.10894.25",-0.330251547225763,13.8862019222005
"seq.10895.28",-0.468963946102089,32.7843113715028
"seq.10900.272",-0.0712913972846576,15100.9056657562
"seq.10902.53",-0.24491807637861,8557.68088821196
"seq.10903.50",0.0427581976488325,42565.203585693
"seq.10907.116",0.096998331608112,65666.7162052113
"seq.10908.2",-0.543108395972545,31.5572841970339
"seq.10910.6",-0.358625213381928,190.145767743963
"seq.10914.4",-0.756018365772311,31.5881886210573
"seq.10916.44",0.0680890238062276,4012.48502002859
"seq.10917.40",-0.537088951630783,6.1867708458007
"seq.10924.258",-0.39729048149536,9.40466106467756
"seq.10927.65",-0.528163494054709,46.2892037584042
"seq.10928.7",-0.433867301554597,24.0452031270013
"seq.10933.107",-0.698340331661632,15.8200660783615
"seq.10938.13",-0.400602499570323,23.6439821307776
"seq.10939.16",0.308919424497647,4.69713329141895
"seq.10940.25",-0.285054385906444,28.5380444798855
"seq.10943.36",-0.5807508506963,33.2546335896096
"seq.10945.11",0.127440569707148,36.2782508349009
"seq.10948.14",0.0676827886649255,726507.287612226
"seq.10949.59",-0.23044162607752,79.4871968972518
"seq.10953.14",-0.584051461105825,33.338181797934
"seq.10955.4",-0.552664615215542,158.908230156485
"seq.10956.82",-0.380352032279651,19.1102369937029
"seq.10959.125",-0.588072320152319,7.09826141626927
"seq.10961.15",-0.0847079857122344,77.844639935085
"seq.10962.46",-0.703466160435928,12.1241199322113
"seq.10966.1",-0.0613726594193708,21615.8166640653
"seq.10967.12",-0.367078765569911,52.8497541853766
"seq.10970.3",-0.166644750730016,464943.215342256
"seq.10974.20",-0.130773321385277,251.66469702866
"seq.10975.59",-0.472368236041187,20.4359015400776
"seq.10976.44",-0.458155677256937,18.8901333857126
"seq.10977.55",-0.150102433236009,120.169829662095
"seq.10978.39",-0.579473592964936,18.5641186443969
"seq.10980.11",-0.264185198806462,14.9404003288611
"seq.10981.56",-0.424443809046776,24.6194894410149
"seq.10990.21",-0.348274790273193,3122.81496973086
"seq.11067.13",-0.228455756134315,2040.6365134828
"seq.11071.1",-0.598583294350169,16.0072415040042
"seq.11081.1",0.277213852761646,16.4524386620125
"seq.11083.23",-0.0924764348865772,2.21356139256173
"seq.11089.7",-0.153323635339379,2829616.87052249
"seq.11094.104",-0.505567082399393,13.8148419950863
"seq.11096.57",0.00732290545179302,458.684161183857
"seq.11098.1",0.706262180306855,0.476426590361932
"seq.11101.18",-0.480003212086842,11.3387184796969
"seq.11102.22",0.00696319445164984,11862.9350070988
"seq.11103.24",0.698983339168638,4.92515163207529
"seq.11104.13",-0.027124695938707,875971.009326363
"seq.11105.171",0.43901034472876,221.273393540194
"seq.11107.25",-0.648874693468486,45.7530562464299
"seq.11109.56",-0.163466858781187,7459.57586345392
"seq.11110.4",-0.610080614162446,7.13008471966951
"seq.11112.18",-0.591276314956116,20.6604093775413
"seq.11116.16",-0.0171042211643839,7267.72980590668
"seq.11117.2",-0.154476370044259,19.3326162354049
"seq.11118.107",-0.493566003938406,12.9858169889824
"seq.11120.49",-0.310371861223991,68.7873382541515
"seq.11121.56",0.204919115337168,44841.8160071982
"seq.11122.97",-0.00711881105153516,0.586279487815879
"seq.11126.102",-0.340187164992601,2187.06149744928
"seq.11128.29",0.286913372496023,920.713126267725
"seq.11129.66",-0.518982935666996,7.5105783568505
"seq.11130.158",-0.379983102481327,7.38865953404775
"seq.11134.30",-0.45787317424915,4.27788281608708
"seq.11135.5",-0.23552214770039,9.04670235408141
"seq.11137.43",-0.309661437572934,38.9189008442386
"seq.11138.16",0.208475363675002,0.0394887470304109
"seq.11139.4",-0.212723606637746,19.4533243456203
"seq.11140.56",0.0679972203240707,106430.718375307
"seq.11142.11",-0.0664684242094289,6445.74276427371
"seq.11143.32",-0.342545829038585,187.546098766903
"seq.11144.10",-0.595458439723717,6.40020562551579
"seq.11145.72",-0.576219773174974,8.85389873970149
"seq.11146.4",-0.408664517076139,12.6156355396389
"seq.11147.17",-0.56695347769587,19.190491222536
"seq.11149.3",-0.558796707903102,6.28440162479884
"seq.11150.3",0.0737653979708263,1070.59547741069
"seq.11152.46",-0.124859056014197,431.32572353819
"seq.11154.3",-0.0338311758853276,2.95378583016913
"seq.11155.16",-0.645453640284145,19.3654500592969
"seq.11157.35",-0.173913359159147,96599.2098892309
"seq.11158.40",-0.685326849062151,50.3811338417846
"seq.11159.14",-0.397632144803007,31.3717001542524
"seq.11160.56",-0.410315127075771,2275.9432412587
"seq.11161.5",0.463673347790806,0.21039980149522
"seq.11162.37",-0.265843864773469,9.44593673159697
"seq.11163.7",-0.66667969542018,10.253690422975
"seq.11164.7",-0.27940995285684,1.61629461245366
"seq.11167.6",-0.640734301686389,6.30083254520072
"seq.11168.3",-0.465328420768471,12.0332064203603
"seq.11171.25",-0.25560210921474,103.041009185367
"seq.11173.29",-0.605208200257099,20.8699842828102
"seq.11174.8",-0.234532941895329,1408.69280104902
"seq.11175.45",-0.0113426207700304,4.68650546568786
"seq.11177.16",-0.295598071115212,2735.93237455517
"seq.11178.21",-0.18331413998755,4410.50399172597
"seq.11179.7",-0.355650225702865,83.9690195575242
"seq.11180.17",-0.472013090332199,15.0716414985254
"seq.11184.51",0.0326495182588567,35282911.2330826
"seq.11185.145",-0.414458990205596,5.19480786067479
"seq.11186.12",-0.431862127440431,17.6876938059889
"seq.11187.11",-0.0781366727084592,5.92825797640872
"seq.11190.129",-0.625629204709487,11.871608593424
"seq.11192.168",-0.401186216472126,39.7148821846129
"seq.11193.27",-0.12274902156406,10.7026503143961
"seq.11194.6",-0.259279918551102,23.8866789702376
"seq.11196.31",0.075532552791345,100111.354109459
"seq.11198.37",-0.691743427230638,10.3524592895614
"seq.11200.52",-0.346512423405313,103.096338740601
"seq.11201.19",-0.166422725878999,0.324800743753648
"seq.11202.70",-0.352934826717759,1.36693902717544
"seq.11203.97",0.38795886704449,0.000766540175002077
"seq.11204.80",-0.104213528153266,15634.2106820722
"seq.11205.10",-0.284685188567849,4.00129513661037
"seq.11207.3",-0.361501025190585,72.6186114205605
"seq.11208.15",-0.216702325971833,272.03267587241
"seq.11211.7",0.0424424253775587,13.5870474387608
"seq.11212.7",0.176999379448611,2238.96972742827
"seq.11214.40",-0.00785059644079737,317.342854830125
"seq.11215.6",-0.381429863582392,3495.71930558899
"seq.11217.16",-0.216888888475623,3.89754399625684
"seq.11218.84",-0.298338290485699,48691.9982275323
"seq.11219.95",0.00491860457529471,238.961856769954
"seq.11220.53",0.163454017328532,16.0817060507983
"seq.11222.62",-0.669688853240069,15.7851395694233
"seq.11223.1",-0.59858229853489,21.3799170217949
"seq.11226.16",0.505895162468901,0.414869668990024
"seq.11227.31",0.215016111678331,0.726831744501349
"seq.11228.37",-0.746407567567599,16.1710881831706
"seq.11229.16",-0.382784646438112,18.1959776639615
"seq.11230.12",-0.750474213995642,14.4122322357118
"seq.11231.12",-0.404138854943257,16.2073356308249
"seq.11232.46",-0.529633367091654,2.18784703797086
"seq.11237.49",-0.017706501899751,8976228.96435825
"seq.11239.49",-0.557809157303253,10.3175496311415
"seq.11241.8",0.238470169668843,23.7636548479864
"seq.11242.33",-0.579475850396501,27.4128780283586
"seq.11243.90",-0.315126728069952,7227.92236468368
"seq.11245.43",0.229198061406837,3.80798028787691
"seq.11246.3",-0.215793537753153,290.956422137383
"seq.11247.20",-0.538846801046605,27.3180281435008
"seq.11248.43",0.162985583133465,1.33839118191074
"seq.11252.30",-0.598990290183183,26.5121231128319
"seq.11254.13",-0.684490466441459,9.41338261204309
"seq.11257.1",0.58332413145187,36.8848910933688
"seq.11258.41",-0.391170249351611,2800.27757921203
"seq.11260.47",-0.454526329067593,43.7958397148877
"seq.11262.39",-0.478229289245924,1669.94417173858
"seq.11263.57",-0.315104897994148,29923.6780580396
"seq.11264.33",-0.425347928245021,4.9298437790524
"seq.11265.8",0.6634668707744,8.11446275940675
"seq.11266.8",-0.24567588655001,137.437087952926
"seq.11270.17",0.361334412477369,151.705990794409
"seq.11273.176",-0.670900555648104,37.2654950692029
"seq.11275.94",-0.200236523305648,153.188341989265
"seq.11277.23",-0.249642071965187,937.245725888629
"seq.11278.4",0.157324759077999,41325.3492205285
"seq.11279.42",-0.592271463071286,19.0306203969384
"seq.11280.6",-0.671018065351618,7.51313928505959
"seq.11281.6",-0.830362043581021,27.1634140519056
"seq.11282.16",0.0368547524907457,21.6213902026018
"seq.11283.13",-0.0481142065451406,1.76002021030246
"seq.11284.24",-0.80444525439879,13.9230105153385
"seq.11285.8",-0.740771101776424,5.06869641256988
"seq.11286.78",-0.554818154095335,123.160389621802
"seq.11287.14",0.103896268295803,9.63899168425865
"seq.11288.26",0.0743157047093037,0.223466325301004
"seq.11289.31",-0.756385175349632,13.4054343803676
"seq.11291.73",-0.747264431823722,7.67760196981439
"seq.11292.13",-0.516988769221338,5.68500437333648
"seq.11293.14",-0.324091059388325,22.9509559271422
"seq.11294.7",-0.631719948182664,6.47334092130787
"seq.11297.54",-0.486737003099505,17.6564924341605
"seq.11300.32",-0.492568775357705,21.4355334403685
"seq.11302.237",-0.538443441537826,23.2820533783096
"seq.11303.7",-0.265096997246126,26.9554131660682
"seq.11307.33",-0.0760502255430193,436.101771441817
"seq.11308.8",-0.0744675972763592,86.9662857169236
"seq.11310.8",-0.670937849152395,1.77277182040022
"seq.11311.79",-0.751295172167694,8.44838325861176
"seq.11312.40",-0.521877769637813,2.59304617210813
"seq.11313.100",0.397817531648195,45.985858272505
"seq.11315.148",-0.606370469455903,6.20518040136628
"seq.11318.20",-0.639203886831878,4.08783919987574
"seq.11319.106",0.347547936496676,0.0490784837175882
"seq.11320.29",-0.354115514186094,1195.80483532633
"seq.11324.3",-0.675156588060875,10.6209402733207
"seq.11325.8",-0.592686528453472,3.07851526504927
"seq.11327.56",-0.57367020780123,23.0063809273809
"seq.11328.9",-0.663873987450426,16.8855592228034
"seq.11330.15",-0.051216480807176,0.493423440805315
"seq.11333.82",-0.0323325517802366,101508.577161382
"seq.11334.7",-0.512851106816464,1.05247694324635
"seq.11336.9",-0.281528665542294,113.484602195165
"seq.11338.49",-0.462260097590289,4.63754669434027
"seq.11342.59",0.365750897080985,28.8770718658137
"seq.11347.9",0.034395428394388,1080997.11464782
"seq.11348.132",-0.185273506824039,191811.631186423
"seq.11350.30",0.72792478961033,0.872911983696053
"seq.11351.233",-0.576795824916291,10.127518173159
"seq.11352.42",-0.274902141116559,38.9047767388127
"seq.11353.143",-0.53293927148953,4.40184737170381
"seq.11354.21",0.0433686999665923,58163.6115947603
"seq.11355.10",0.347560024668852,6.86240524304474
"seq.11356.19",-0.543305822987404,1.91499279904094
"seq.11358.15",-0.390422342166129,2.83020842907015
"seq.11360.39",0.314157463037807,0.0458358945940111
"seq.11361.73",0.0596651063648502,1004.92718799837
"seq.11363.58",-0.553684096684363,8.14658294717355
"seq.11364.18",-0.231895094399133,1444.82200694944
"seq.11365.17",-0.433496490987182,45.7494812653469
"seq.11368.32",0.0561017801123078,49577.323311559
"seq.11369.23",0.669532098065962,1.86529140286778
"seq.11370.20",-0.669873981003649,13.1232522576887
"seq.11371.1",-0.495156350382742,9.80107160625806
"seq.11372.2",-0.0996353610557918,4543.59864594534
"seq.11375.49",-0.209450266039877,973.352755891881
"seq.11377.19",-0.262899178086427,63.2047528130975
"seq.11378.37",-0.0268917473465338,0.0155938550788613
"seq.11380.84",-0.629615266500196,5.2409234923447
"seq.11381.56",-0.253972847649094,2.22107493054326
"seq.11382.5",0.18140791461719,1.09839627143964
"seq.11383.41",-0.35985945322083,20.8388663353449
"seq.11387.3",-0.12632087873609,8698.69396703469
"seq.11388.75",0.0266313745185161,116389.758742113
"seq.11390.24",-0.386069482792269,5.1663714531051
"seq.11391.69",-0.219391065140525,5.06459785170026
"seq.11395.5",-0.596132543653908,23.4304704305946
"seq.11396.39",-0.666047363829874,12.1431181207354
"seq.11401.181",-0.413411125224388,6.49917424327359
"seq.11402.17",-0.493380804359584,4.52014785342491
"seq.11405.150",-0.373797140481655,16.4452132889222
"seq.11406.82",-0.477697311299251,259.208498265723
"seq.11407.57",-0.538812292617684,21.3277208109942
"seq.11416.23",-0.325678434940917,10697.8226200995
"seq.11421.10",-0.0396839771659372,364.528526981549
"seq.11422.2",0.404975177465162,4.95242771195344
"seq.11424.4",0.248492729462869,3020.58258346636
"seq.11425.31",-0.500636351016945,24.1811944551763
